,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
1591,WMK,Weis Markets Inc,2020-11-02T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1592,MMYT,MakeMyTrip Ltd,2020-11-02T13:30:00.000Z,BMO,-0.31,,,EDT,-14400000.0,EQUITY
1593,SOHU,Sohu.com Ltd,2020-11-02T13:30:00.000Z,BMO,-0.41,,,EDT,-14400000.0,EQUITY
1594,WES,Western Midstream Partners LP,2020-11-02T10:59:00.000Z,TNS,0.48,,,EDT,-14400000.0,EQUITY
1595,MSB,Mesabi Trust,2020-11-02T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
1596,QGEN,Qiagen NV,2020-11-02T15:05:00.000Z,TAS,0.55,,,EDT,-14400000.0,EQUITY
1597,STE,Steris plc,2020-11-02T10:59:00.000Z,TNS,1.25,,,EDT,-14400000.0,EQUITY
1598,VNO,Vornado Realty Trust,2020-11-02T21:00:00.000Z,AMC,0.14,,,EDT,-14400000.0,EQUITY
1599,TSE,Trinseo SA,2020-11-02T21:00:00.000Z,AMC,0.51,,,EDT,-14400000.0,EQUITY
1600,PAA,Plains All American Pipeline LP,2020-11-03T21:00:00.000Z,AMC,0.31,,,EDT,-14400000.0,EQUITY
1601,AINV,Apollo Investment Corp,2020-11-03T21:00:00.000Z,AMC,0.41,,,EDT,-14400000.0,EQUITY
1602,APT,Alpha Pro Tech Ltd,2020-11-03T10:59:00.000Z,TNS,0.46,,,EDT,-14400000.0,EQUITY
1603,CPSI,Computer Programs and Systems Inc,2020-11-03T21:00:00.000Z,AMC,0.51,,,EDT,-14400000.0,EQUITY
1604,AKCA,Akcea Therapeutics Inc,2020-11-03T21:00:00.000Z,AMC,-0.41,,,EDT,-14400000.0,EQUITY
1605,ATUS,Altice USA Inc,2020-11-03T21:00:00.000Z,AMC,0.22,,,EDT,-14400000.0,EQUITY
1606,BDX,Becton Dickinson and Co,2020-11-03T13:30:00.000Z,BMO,2.53,,,EDT,-14400000.0,EQUITY
1607,ATHM,Autohome Inc,2020-11-03T13:30:00.000Z,BMO,0.97,,,EDT,-14400000.0,EQUITY
1608,ALRM,Alarm.com Holdings Inc,2020-11-03T21:00:00.000Z,AMC,0.31,,,EDT,-14400000.0,EQUITY
1609,EA,Electronic Arts Inc,2020-11-03T21:00:00.000Z,AMC,0.03,,,EDT,-14400000.0,EQUITY
1610,LAMR,Lamar Advertising Co,2020-11-03T13:30:00.000Z,BMO,0.49,,,EDT,-14400000.0,EQUITY
1611,CENX,Century Aluminum Co,2020-11-03T10:59:00.000Z,TNS,-0.6,,,EDT,-14400000.0,EQUITY
1612,RCUS,Arcus Biosciences Inc,2020-11-03T21:00:00.000Z,AMC,0.05,,,EDT,-14400000.0,EQUITY
1613,AIZ,Assurant Inc,2020-11-03T10:59:00.000Z,TNS,1.84,,,EDT,-14400000.0,EQUITY
1614,AMSC,American Superconductor Corp,2020-11-03T21:00:00.000Z,AMC,-0.19,,,EDT,-14400000.0,EQUITY
1615,AVTR,Avantor Inc,2020-11-03T13:30:00.000Z,BMO,0.21,,,EDT,-14400000.0,EQUITY
1616,AVLR,Avalara Inc,2020-11-03T21:00:00.000Z,AMC,-0.1,,,EDT,-14400000.0,EQUITY
1617,AVNS,Avanos Medical Inc,2020-11-03T13:30:00.000Z,BMO,0.11,,,EDT,-14400000.0,EQUITY
1618,HWM,Howmet Aerospace Inc,2020-11-03T10:59:00.000Z,TNS,0.06,,,EDT,-14400000.0,EQUITY
1619,APLS,Apellis Pharmaceuticals Inc,2020-11-03T21:00:00.000Z,AMC,-1.57,,,EDT,-14400000.0,EQUITY
1620,ALLT,Allot Ltd,2020-11-03T13:30:00.000Z,BMO,-0.05,,,EDT,-14400000.0,EQUITY
1621,WMC,Western Asset Mortgage Capital Corp,2020-11-03T10:59:00.000Z,TNS,0.04,,,EDT,-14400000.0,EQUITY
1622,AFI,Armstrong Flooring Inc,2020-11-03T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
1623,ALLO,Allogene Therapeutics Inc,2020-11-03T13:30:00.000Z,BMO,-0.54,,,EDT,-14400000.0,EQUITY
1624,AJX,Great Ajax Corp,2020-11-03T10:59:00.000Z,TNS,0.22,,,EDT,-14400000.0,EQUITY
1625,TA,Travelcenters of America Inc,2020-11-03T13:30:00.000Z,BMO,0.38,,,EDT,-14400000.0,EQUITY
1626,KAR,KAR Auction Services Inc,2020-11-03T10:59:00.000Z,TNS,0.3,,,EDT,-14400000.0,EQUITY
1627,AIZP,Assurant Inc,2020-11-03T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1628,ACHC,Acadia Healthcare Company Inc,2020-11-03T21:00:00.000Z,AMC,0.54,,,EDT,-14400000.0,EQUITY
1629,KTOS,Kratos Defense and Security Solutions Inc,2020-11-03T10:59:00.000Z,TNS,0.09,,,EDT,-14400000.0,EQUITY
1630,Y,Alleghany Corp,2020-11-03T10:59:00.000Z,TNS,0.52,,,EDT,-14400000.0,EQUITY
1631,ARA,American Renal Associates Holdings Inc,2020-11-03T10:59:00.000Z,TNS,0.07,,,EDT,-14400000.0,EQUITY
1632,ATH,Athene Holding Ltd,2020-11-03T13:30:00.000Z,BMO,1.75,,,EDT,-14400000.0,EQUITY
1633,LILAK,Liberty Latin America Ltd,2020-11-03T21:00:00.000Z,AMC,-0.3,,,EDT,-14400000.0,EQUITY
1634,ANDE,Andersons Inc,2020-11-03T10:59:00.000Z,TNS,-0.21,,,EDT,-14400000.0,EQUITY
1635,SFST,Southern First Bancshares Inc,2020-11-03T10:59:00.000Z,TNS,0.56,,,EDT,-14400000.0,EQUITY
1636,BPMC,Blueprint Medicines Corp,2020-11-03T13:30:00.000Z,BMO,7.62,,,EDT,-14400000.0,EQUITY
1637,PBI,Pitney Bowes Inc,2020-11-03T13:30:00.000Z,BMO,0.05,,,EDT,-14400000.0,EQUITY
1638,WIFI,Boingo Wireless Inc,2020-11-03T10:59:00.000Z,TNS,-0.11,,,EDT,-14400000.0,EQUITY
1639,UNTY,Unity Bancorp Inc,2020-11-03T10:59:00.000Z,TNS,0.46,,,EDT,-14400000.0,EQUITY
1640,BBSI,Barrett Business Services Inc,2020-11-03T10:59:00.000Z,TNS,1.47,,,EDT,-14400000.0,EQUITY
1641,BCPC,Balchem Corp,2020-11-03T13:30:00.000Z,BMO,0.7,,,EDT,-14400000.0,EQUITY
1642,BMCH,BMC Stock Holdings Inc,2020-11-03T13:30:00.000Z,BMO,0.61,,,EDT,-14400000.0,EQUITY
1643,RRGB,Red Robin Gourmet Burgers Inc,2020-11-03T10:59:00.000Z,TNS,-1.57,,,EDT,-14400000.0,EQUITY
1644,PRNB,Principia Biopharma Inc,2020-11-03T21:00:00.000Z,AMC,-0.97,,,EDT,-14400000.0,EQUITY
1645,HBIO,Harvard Bioscience Inc,2020-11-03T10:59:00.000Z,TNS,0.03,,,EDT,-14400000.0,EQUITY
1646,BSIG,Brightsphere Investment Group Inc,2020-11-03T07:30:00.000Z,TAS,0.41,,,EDT,-14400000.0,EQUITY
1647,ZBH,Zimmer Biomet Holdings Inc,2020-11-03T06:00:00.000Z,TAS,1.06,,,EDT,-14400000.0,EQUITY
1648,FTRCQ,Frontier Communications Corp,2020-11-03T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1649,OCN,Ocwen Financial Corp,2020-11-03T13:30:00.000Z,BMO,-1.5,,,EDT,-14400000.0,EQUITY
1650,PKDC,Parker Drilling Co,2020-11-03T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1651,NWN,Northwest Natural Holding Co,2020-11-03T13:30:00.000Z,BMO,-0.64,,,EDT,-14400000.0,EQUITY
1652,WLKP,Westlake Chemical Partners LP,2020-11-03T13:30:00.000Z,BMO,0.49,,,EDT,-14400000.0,EQUITY
1653,TUESQ,Tuesday Morning Corp,2020-11-03T14:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
1654,VRTV,Veritiv Corp,2020-11-03T13:30:00.000Z,BMO,-0.93,,,EDT,-14400000.0,EQUITY
1655,CDK,CDK Global Inc,2020-11-03T10:59:00.000Z,TNS,0.68,,,EDT,-14400000.0,EQUITY
1656,CHH,Choice Hotels International Inc,2020-11-03T13:30:00.000Z,BMO,0.73,,,EDT,-14400000.0,EQUITY
1657,COKE,Coca-Cola Consolidated Inc,2020-11-03T21:00:00.000Z,AMC,3.43,,,EDT,-14400000.0,EQUITY
1658,CMP,Compass Minerals International Inc,2020-11-03T21:00:00.000Z,AMC,0.45,,,EDT,-14400000.0,EQUITY
1659,CNO,CNO Financial Group Inc,2020-11-03T21:00:00.000Z,AMC,0.46,,,EDT,-14400000.0,EQUITY
1660,CRVL,CorVel Corp,2020-11-03T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
1661,LPX,Louisiana-Pacific Corp,2020-11-03T13:30:00.000Z,BMO,1.23,,,EDT,-14400000.0,EQUITY
1662,ITCI,Intra-Cellular Therapies Inc,2020-11-03T13:30:00.000Z,BMO,-0.99,,,EDT,-14400000.0,EQUITY
1663,SHIP,Seanergy Maritime Holdings Corp,2020-11-03T13:30:00.000Z,BMO,0.18,,,EDT,-14400000.0,EQUITY
1664,NEXT,NextDecade Corp,2020-11-03T21:00:00.000Z,AMC,-0.06,,,EDT,-14400000.0,EQUITY
1665,CTLT,Catalent Inc,2020-11-03T13:30:00.000Z,BMO,0.36,,,EDT,-14400000.0,EQUITY
1666,CRIS,Curis Inc,2020-11-03T13:30:00.000Z,BMO,-0.13,,,EDT,-14400000.0,EQUITY
1667,CKRGQ,Chesapeake Energy Corp,2020-11-03T13:30:00.000Z,BMO,,,,UTC,0.0,EQUITY
1668,TAST,Carrols Restaurant Group Inc,2020-11-03T13:30:00.000Z,BMO,0.11,,,EDT,-14400000.0,EQUITY
1669,USAC,USA Compression Partners LP,2020-11-03T13:30:00.000Z,BMO,-0.07,,,EDT,-14400000.0,EQUITY
1670,FLDM,Fluidigm Corp,2020-11-03T10:59:00.000Z,TNS,-0.2,,,EDT,-14400000.0,EQUITY
1671,GHL,Greenhill & Co Inc,2020-11-03T10:59:00.000Z,TNS,0.0,,,EDT,-14400000.0,EQUITY
1672,ZBRA,Zebra Technologies Corp,2020-11-03T13:30:00.000Z,BMO,2.81,,,EDT,-14400000.0,EQUITY
1673,PODD,Insulet Corp,2020-11-03T10:59:00.000Z,TNS,0.08,,,EDT,-14400000.0,EQUITY
1674,CCRN,Cross Country Healthcare Inc,2020-11-03T21:00:00.000Z,AMC,-0.03,,,EDT,-14400000.0,EQUITY
1675,CSWI,CSW Industrials Inc,2020-11-03T13:30:00.000Z,BMO,0.95,,,EDT,-14400000.0,EQUITY
1676,NEM,Newmont Corporation,2020-11-03T13:30:00.000Z,BMO,0.77,,,EDT,-14400000.0,EQUITY
1677,SIC,Select Interior Concepts Inc,2020-11-03T13:30:00.000Z,BMO,0.07,,,EDT,-14400000.0,EQUITY
1678,GTES,Gates Industrial Corporation PLC,2020-11-03T21:00:00.000Z,AMC,0.15,,,EDT,-14400000.0,EQUITY
1679,DVN,Devon Energy Corp,2020-11-03T10:59:00.000Z,TNS,-0.12,,,EDT,-14400000.0,EQUITY
1680,HCR,Hi-Crush Inc,2020-11-03T15:59:00.000Z,TNS,,,,,,EQUITY
1681,CNK,Cinemark Holdings Inc,2020-11-03T13:30:00.000Z,BMO,-1.19,,,EDT,-14400000.0,EQUITY
1682,CSOD,Cornerstone OnDemand Inc,2020-11-03T10:59:00.000Z,TNS,0.2,,,EDT,-14400000.0,EQUITY
1683,CHMA,Chiasma Inc,2020-11-03T10:59:00.000Z,TNS,-0.39,,,EDT,-14400000.0,EQUITY
1684,CMRX,Chimerix Inc,2020-11-03T13:30:00.000Z,BMO,-0.17,,,EDT,-14400000.0,EQUITY
1685,NRC,National Research Corp,2020-11-03T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
1686,PPL,PPL Corp,2020-11-03T13:30:00.000Z,BMO,0.61,,,EDT,-14400000.0,EQUITY
1687,SRC,Spirit Realty Capital Inc,2020-11-03T13:30:00.000Z,BMO,0.21,,,EDT,-14400000.0,EQUITY
1688,TWO,Two Harbors Investment Corp,2020-11-03T21:00:00.000Z,AMC,0.23,,,EDT,-14400000.0,EQUITY
1689,VST,Vistra Corp,2020-11-03T13:30:00.000Z,BMO,0.81,,,EDT,-14400000.0,EQUITY
1690,SXI,Standex International Corp,2020-11-03T10:59:00.000Z,TNS,0.72,,,EDT,-14400000.0,EQUITY
1691,GLDD,Great Lakes Dredge & Dock Corp,2020-11-03T08:00:00.000Z,TAS,0.16,,,EDT,-14400000.0,EQUITY
1692,WLK,Westlake Chemical Corp,2020-11-03T13:30:00.000Z,BMO,0.47,,,EDT,-14400000.0,EQUITY
1693,FNHC,Fednat Holding Co,2020-11-03T10:59:00.000Z,TNS,-0.25,,,EDT,-14400000.0,EQUITY
1694,PKDCD,Parker Drilling Co,2020-11-03T15:59:00.000Z,TNS,,,,,,EQUITY
1695,FTR,Frontier Communications Corp,2020-11-03T15:59:00.000Z,TNS,,,,,,EQUITY
1696,HCRSQ,Hi-Crush Inc,2020-11-03T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1697,LC,LendingClub Corp,2020-11-03T10:59:00.000Z,TNS,-0.44,,,EDT,-14400000.0,EQUITY
1698,PRA,ProAssurance Corp,2020-11-03T10:59:00.000Z,TNS,0.1,,,EDT,-14400000.0,EQUITY
1699,QMCO,Quantum Corp,2020-11-03T21:00:00.000Z,AMC,-0.08,,,EDT,-14400000.0,EQUITY
1700,SGA,Saga Communications Inc,2020-11-03T19:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
1701,SCOR,Comscore Inc,2020-11-03T10:59:00.000Z,TNS,-0.19,,,EDT,-14400000.0,EQUITY
1702,COHR,Coherent Inc,2020-11-03T21:00:00.000Z,AMC,0.8,,,EDT,-14400000.0,EQUITY
1703,EMR,Emerson Electric Co,2020-11-03T13:30:00.000Z,BMO,0.93,,,EDT,-14400000.0,EQUITY
1704,EL,Estee Lauder Companies Inc,2020-11-03T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
1705,USFD,US Foods Holding Corp,2020-11-03T13:30:00.000Z,BMO,0.17,,,EDT,-14400000.0,EQUITY
1706,PACD,Pacific Drilling SA,2020-11-03T21:00:00.000Z,AMC,-0.96,,,EDT,-14400000.0,EQUITY
1707,DSPG,DSP Group Inc,2020-11-03T13:30:00.000Z,BMO,0.03,,,EDT,-14400000.0,EQUITY
1708,DVA,DaVita Inc,2020-11-03T10:59:00.000Z,TNS,1.43,,,EDT,-14400000.0,EQUITY
1709,FANG,Diamondback Energy Inc,2020-11-03T10:59:00.000Z,TNS,0.44,,,EDT,-14400000.0,EQUITY
1710,DEI,Douglas Emmett Inc,2020-11-03T10:59:00.000Z,TNS,0.05,,,EDT,-14400000.0,EQUITY
1711,NPO,EnPro Industries Inc,2020-11-03T13:30:00.000Z,BMO,0.32,,,EDT,-14400000.0,EQUITY
1712,EVH,Evolent Health Inc,2020-11-03T21:00:00.000Z,AMC,-0.04,,,EDT,-14400000.0,EQUITY
1713,EVRI,Everi Holdings Inc,2020-11-03T10:59:00.000Z,TNS,-0.23,,,EDT,-14400000.0,EQUITY
1714,EXPD,Expeditors International of Washington Inc,2020-11-03T13:30:00.000Z,BMO,0.95,,,EDT,-14400000.0,EQUITY
1715,IEP,Icahn Enterprises LP,2020-11-03T13:30:00.000Z,BMO,-0.18,,,EDT,-14400000.0,EQUITY
1716,NS,NuStar Energy LP,2020-11-03T13:30:00.000Z,BMO,0.09,,,EDT,-14400000.0,EQUITY
1717,NUS,NU Skin Enterprises Inc,2020-11-03T10:59:00.000Z,TNS,0.86,,,EDT,-14400000.0,EQUITY
1718,PE,Parsley Energy Inc,2020-11-03T10:59:00.000Z,TNS,0.18,,,EDT,-14400000.0,EQUITY
1719,TALO,Talos Energy Inc,2020-11-03T21:00:00.000Z,AMC,-0.35,,,EDT,-14400000.0,EQUITY
1720,SXC,SunCoke Energy Inc,2020-11-03T13:30:00.000Z,BMO,-0.05,,,EDT,-14400000.0,EQUITY
1721,ES,Eversource Energy,2020-11-03T21:00:00.000Z,AMC,1.03,,,EDT,-14400000.0,EQUITY
1722,VOYA,Voya Financial Inc,2020-11-03T10:59:00.000Z,TNS,1.33,,,EDT,-14400000.0,EQUITY
1723,FIVN,Five9 Inc,2020-11-03T21:00:00.000Z,AMC,0.18,,,EDT,-14400000.0,EQUITY
1724,FRGI,Fiesta Restaurant Group Inc,2020-11-03T10:59:00.000Z,TNS,-0.03,,,EDT,-14400000.0,EQUITY
1725,FTDR,Frontdoor Inc,2020-11-03T13:30:00.000Z,BMO,0.6,,,EDT,-14400000.0,EQUITY
1726,FI,Franks International NV,2020-11-03T13:30:00.000Z,BMO,-0.08,,,EDT,-14400000.0,EQUITY
1727,FIS,Fidelity National Information Services Inc,2020-11-03T13:30:00.000Z,BMO,1.42,,,EDT,-14400000.0,EQUITY
1728,PRU,Prudential Financial Inc,2020-11-03T16:15:00.000Z,TAS,2.68,,,EDT,-14400000.0,EQUITY
1729,HCI,Hci Group Inc,2020-11-03T10:59:00.000Z,TNS,-0.03,,,EDT,-14400000.0,EQUITY
1730,SERV,Servicemaster Global Holdings Inc,2020-11-03T07:00:00.000Z,TAS,0.22,,,EDT,-14400000.0,EQUITY
1731,GWPH,GW Pharmaceuticals PLC,2020-11-03T10:59:00.000Z,TNS,-0.82,,,EDT,-14400000.0,EQUITY
1732,MGP,MGM Growth Properties LLC,2020-11-03T13:30:00.000Z,BMO,0.32,,,EDT,-14400000.0,EQUITY
1733,GBLIZ,Global Indemnity Ltd,2020-11-03T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1734,GEO,Geo Group Inc,2020-11-03T13:30:00.000Z,BMO,0.29,,,EDT,-14400000.0,EQUITY
1735,HMTV,Hemisphere Media Group Inc,2020-11-03T13:30:00.000Z,BMO,-0.04,,,EDT,-14400000.0,EQUITY
1736,THR,Thermon Group Holdings Inc,2020-11-03T13:30:00.000Z,BMO,0.07,,,EDT,-14400000.0,EQUITY
1737,GPRE,Green Plains Inc,2020-11-03T10:59:00.000Z,TNS,-0.33,,,EDT,-14400000.0,EQUITY
1738,HUBS,HubSpot Inc,2020-11-03T21:00:00.000Z,AMC,0.13,,,EDT,-14400000.0,EQUITY
1739,INN,Summit Hotel Properties Inc,2020-11-03T10:59:00.000Z,TNS,-0.37,,,EDT,-14400000.0,EQUITY
1740,TTEC,TTEC Holdings Inc,2020-11-03T10:59:00.000Z,TNS,0.54,,,EDT,-14400000.0,EQUITY
1741,HLNE,Hamilton Lane Inc,2020-11-03T13:30:00.000Z,BMO,0.57,,,EDT,-14400000.0,EQUITY
1742,HZNP,Horizon Therapeutics PLC,2020-11-03T13:30:00.000Z,BMO,0.93,,,EDT,-14400000.0,EQUITY
1743,HUM,Humana Inc,2020-11-03T06:30:00.000Z,TAS,2.81,,,EDT,-14400000.0,EQUITY
1744,HSIC,Henry Schein Inc,2020-11-03T13:30:00.000Z,BMO,0.75,,,EDT,-14400000.0,EQUITY
1745,OPK,OPKO Health Inc,2020-11-03T10:59:00.000Z,TNS,0.04,,,EDT,-14400000.0,EQUITY
1746,RHP,Ryman Hospitality Properties Inc,2020-11-03T13:30:00.000Z,BMO,-1.65,,,EDT,-14400000.0,EQUITY
1747,HY,Hyster-Yale Materials Handling Inc,2020-11-03T17:00:00.000Z,TAS,-0.18,,,EDT,-14400000.0,EQUITY
1748,LGIH,LGI Homes Inc,2020-11-03T13:30:00.000Z,BMO,2.08,,,EDT,-14400000.0,EQUITY
1749,HST,Host Hotels & Resorts Inc,2020-11-03T10:59:00.000Z,TNS,-0.42,,,EDT,-14400000.0,EQUITY
1750,HT,Hersha Hospitality Trust,2020-11-03T21:00:00.000Z,AMC,-1.12,,,EDT,-14400000.0,EQUITY
1751,OHI,Omega Healthcare Investors Inc,2020-11-03T10:59:00.000Z,TNS,0.4,,,EDT,-14400000.0,EQUITY
1752,RDUS,Radius Health Inc,2020-11-03T21:00:00.000Z,AMC,-0.31,,,EDT,-14400000.0,EQUITY
1753,KRTX,Karuna Therapeutics Inc,2020-11-03T13:30:00.000Z,BMO,-0.82,,,EDT,-14400000.0,EQUITY
1754,RPD,Rapid7 Inc,2020-11-03T10:59:00.000Z,TNS,-0.05,,,EDT,-14400000.0,EQUITY
1755,SGRY,Surgery Partners Inc,2020-11-03T13:30:00.000Z,BMO,-0.38,,,EDT,-14400000.0,EQUITY
1756,VVUSQ,Vivus Inc,2020-11-03T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
1757,IRTC,iRhythm Technologies Inc,2020-11-03T10:59:00.000Z,TNS,-0.51,,,EDT,-14400000.0,EQUITY
1758,TISI,Team Inc,2020-11-03T10:59:00.000Z,TNS,-0.19,,,EDT,-14400000.0,EQUITY
1759,RRR,Red Rock Resorts Inc,2020-11-03T21:00:00.000Z,AMC,0.0,,,EDT,-14400000.0,EQUITY
1760,UNVR,Univar Solutions Inc,2020-11-03T13:30:00.000Z,BMO,0.27,,,EDT,-14400000.0,EQUITY
1761,SSTK,Shutterstock Inc,2020-11-03T13:30:00.000Z,BMO,0.32,,,EDT,-14400000.0,EQUITY
1762,TSLX,Sixth Street Specialty Lending Inc,2020-11-03T21:00:00.000Z,AMC,0.46,,,EDT,-14400000.0,EQUITY
1763,TPR,Tapestry Inc,2020-11-03T13:30:00.000Z,BMO,0.18,,,EDT,-14400000.0,EQUITY
1764,UFPT,UFP Technologies Inc,2020-11-03T10:59:00.000Z,TNS,0.32,,,EDT,-14400000.0,EQUITY
1765,IOSP,Innospec Inc,2020-11-03T21:00:00.000Z,AMC,0.51,,,EDT,-14400000.0,EQUITY
1766,INSP,Inspire Medical Systems Inc,2020-11-03T21:00:00.000Z,AMC,-0.74,,,EDT,-14400000.0,EQUITY
1767,LCII,LCI Industries,2020-11-03T13:30:00.000Z,BMO,2.4,,,EDT,-14400000.0,EQUITY
1768,MODN,Model N Inc,2020-11-03T10:59:00.000Z,TNS,0.08,,,EDT,-14400000.0,EQUITY
1769,RESN,Resonant Inc,2020-11-03T21:00:00.000Z,AMC,-0.1,,,EDT,-14400000.0,EQUITY
1770,PINC,Premier Inc,2020-11-03T13:30:00.000Z,BMO,0.5,,,EDT,-14400000.0,EQUITY
1771,PLT,Plantronics Inc,2020-11-03T21:00:00.000Z,AMC,0.44,,,EDT,-14400000.0,EQUITY
1772,NOVT,Novanta Inc,2020-11-03T21:00:00.000Z,AMC,0.39,,,EDT,-14400000.0,EQUITY
1773,NP,Neenah Inc,2020-11-03T21:00:00.000Z,AMC,0.3,,,EDT,-14400000.0,EQUITY
1774,OTEL,Otelco Inc,2020-11-03T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
1775,OAS,Oasis Petroleum Inc,2020-11-03T10:59:00.000Z,TNS,-0.02,,,EDT,-14400000.0,EQUITY
1776,MCHP,Microchip Technology Inc,2020-11-03T10:59:00.000Z,TNS,1.42,,,EDT,-14400000.0,EQUITY
1777,IPI,Intrepid Potash Inc,2020-11-03T13:30:00.000Z,BMO,-0.13,,,EDT,-14400000.0,EQUITY
1778,JLL,Jones Lang LaSalle Inc,2020-11-03T07:30:00.000Z,TAS,1.29,,,EDT,-14400000.0,EQUITY
1779,LGND,Ligand Pharmaceuticals Inc,2020-11-03T10:59:00.000Z,TNS,0.81,,,EDT,-14400000.0,EQUITY
1780,ICPT,Intercept Pharmaceuticals Inc,2020-11-03T13:30:00.000Z,BMO,-1.9,,,EDT,-14400000.0,EQUITY
1781,TCON,TRACON Pharmaceuticals Inc,2020-11-03T10:59:00.000Z,TNS,-0.69,,,EDT,-14400000.0,EQUITY
1782,NYMTO,New York Mortgage Trust Inc,2020-11-03T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1783,RARE,Ultragenyx Pharmaceutical Inc,2020-11-03T21:00:00.000Z,AMC,-1.27,,,EDT,-14400000.0,EQUITY
1784,RCM,R1 RCM Inc,2020-11-03T21:00:00.000Z,AMC,0.01,,,EDT,-14400000.0,EQUITY
1785,MDCA,MDC Partners Inc,2020-11-03T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1786,MWA,Mueller Water Products Inc,2020-11-03T21:00:00.000Z,AMC,0.14,,,EDT,-14400000.0,EQUITY
1787,SUPN,Supernus Pharmaceuticals Inc,2020-11-03T21:00:00.000Z,AMC,0.3,,,EDT,-14400000.0,EQUITY
1788,TRUP,Trupanion Inc,2020-11-03T21:00:00.000Z,AMC,-0.04,,,EDT,-14400000.0,EQUITY
1789,RGNX,Regenxbio Inc,2020-11-03T10:59:00.000Z,TNS,-1.02,,,EDT,-14400000.0,EQUITY
1790,SIGA,SIGA Technologies Inc,2020-11-03T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
1791,IPAR,Inter Parfums Inc,2020-11-03T21:00:00.000Z,AMC,0.1,,,EDT,-14400000.0,EQUITY
1792,NYMTP,New York Mortgage Trust Inc,2020-11-03T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
1793,NEWR,New Relic Inc,2020-11-03T10:59:00.000Z,TNS,0.01,,,EDT,-14400000.0,EQUITY
1794,REGN,Regeneron Pharmaceuticals Inc,2020-11-03T13:30:00.000Z,BMO,7.12,,,EDT,-14400000.0,EQUITY
1795,WW,WW International Inc,2020-11-03T10:59:00.000Z,TNS,0.63,,,EDT,-14400000.0,EQUITY
1796,LPI,Laredo Petroleum Inc,2020-11-03T10:59:00.000Z,TNS,3.1,,,EDT,-14400000.0,EQUITY
1797,JAZZ,Jazz Pharmaceuticals PLC,2020-11-03T10:59:00.000Z,TNS,4.08,,,EDT,-14400000.0,EQUITY
1798,JBGS,JBG SMITH Properties,2020-11-03T21:00:00.000Z,AMC,-0.19,,,EDT,-14400000.0,EQUITY
1799,TPRE,Third Point Reinsurance Ltd,2020-11-03T10:59:00.000Z,TNS,0.5,,,EDT,-14400000.0,EQUITY
1800,MNK,Mallinckrodt PLC,2020-11-03T13:30:00.000Z,BMO,1.35,,,EDT,-14400000.0,EQUITY
1801,MYL,Mylan NV,2020-11-03T13:30:00.000Z,BMO,1.17,,,EDT,-14400000.0,EQUITY
1802,RCII,Rent-A-Center Inc,2020-11-04T10:59:00.000Z,TNS,0.61,,,EDT,-14400000.0,EQUITY
1803,UHAL,Amerco,2020-11-04T10:59:00.000Z,TNS,4.58,,,EDT,-14400000.0,EQUITY
1804,ARGO,Argo Group International Holdings Ltd,2020-11-04T10:59:00.000Z,TNS,0.38,,,EDT,-14400000.0,EQUITY
1805,ALSK,Alaska Communications Systems Group Inc,2020-11-04T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
1806,AES,AES Corp,2020-11-04T13:30:00.000Z,BMO,0.47,,,EDT,-14400000.0,EQUITY
1807,GCP,GCP Applied Technologies Inc,2020-11-04T06:00:00.000Z,TAS,0.2,,,EDT,-14400000.0,EQUITY
1808,ELAN,Elanco Animal Health Inc,2020-11-04T10:59:00.000Z,TNS,0.17,,,EDT,-14400000.0,EQUITY
1809,LNT,Alliant Energy Corp,2020-11-04T21:00:00.000Z,AMC,0.92,,,EDT,-14400000.0,EQUITY
1810,ATHX,Athersys Inc,2020-11-04T10:59:00.000Z,TNS,-0.09,,,EDT,-14400000.0,EQUITY
1811,ACHV,Achieve Life Sciences Inc,2020-11-04T13:30:00.000Z,BMO,-1.44,,,EDT,-14400000.0,EQUITY
